line_number,title,label,speaker,gender,year,score,word
17082,Fight Club,speech,SECURITY TFM,male,1999,8.8,handlers
17083,Fight Club,speech,SECURITY TFM,male,1999,8.8,suitcase
17083,Fight Club,speech,SECURITY TFM,male,1999,8.8,vibrates
17083,Fight Club,speech,SECURITY TFM,male,1999,8.8,throwers
17084,Fight Club,speech,SECURITY TFM,male,1999,8.8,call
17084,Fight Club,speech,SECURITY TFM,male,1999,8.8,police
17086,Fight Club,speech,JACK,male,1999,8.8,suitcase
17086,Fight Club,speech,JACK,male,1999,8.8,vibrating
17088,Fight Club,speech,SECURITY TFM,male,1999,8.8,time
17088,Fight Club,speech,SECURITY TFM,male,1999,8.8,ten
17089,Fight Club,speech,SECURITY TFM,male,1999,8.8,electric
17089,Fight Club,speech,SECURITY TFM,male,1999,8.8,razor
17092,Fight Club,speech,SECURITY TFM,male,1999,8.8,dildo
17092,Fight Club,speech,SECURITY TFM,male,1999,8.8,airline
17092,Fight Club,speech,SECURITY TFM,male,1999,8.8,policy
17093,Fight Club,speech,SECURITY TFM,male,1999,8.8,imply
17093,Fight Club,speech,SECURITY TFM,male,1999,8.8,ownership
17093,Fight Club,speech,SECURITY TFM,male,1999,8.8,event
17094,Fight Club,speech,SECURITY TFM,male,1999,8.8,dildo
17094,Fight Club,speech,SECURITY TFM,male,1999,8.8,indefinite
17095,Fight Club,speech,SECURITY TFM,male,1999,8.8,aricle
17095,Fight Club,speech,SECURITY TFM,male,1999,8.8,dildo
17096,Fight Club,speech,SECURITY TFM,male,1999,8.8,dildo
17105,Fight Club,speech,JACK,male,1999,8.8,bag
17106,Fight Club,speech,JACK,male,1999,8.8,c.k
17106,Fight Club,speech,JACK,male,1999,8.8,shirts
17106,Fight Club,speech,JACK,male,1999,8.8,d.k.n.y
17106,Fight Club,speech,JACK,male,1999,8.8,shoes
17109,Fight Club,speech,SECURITY TFM,male,1999,8.8,huh
17118,Fight Club,speech,SECURITY TFM,male,1999,8.8,terribly
17122,Fight Club,speech,SECURITY TFM,male,1999,8.8,industry
17122,Fight Club,speech,SECURITY TFM,male,1999,8.8,slang
17123,Fight Club,speech,SECURITY TFM,male,1999,8.8,flight
17123,Fight Club,speech,SECURITY TFM,male,1999,8.8,air
17123,Fight Club,speech,SECURITY TFM,male,1999,8.8,mattress
17128,Fight Club,speech,JACK,male,1999,8.8,home
17128,Fight Club,speech,JACK,male,1999,8.8,condo
17128,Fight Club,speech,JACK,male,1999,8.8,fifteenth
17129,Fight Club,speech,JACK,male,1999,8.8,floor
17129,Fight Club,speech,JACK,male,1999,8.8,filing
17129,Fight Club,speech,JACK,male,1999,8.8,cabinet
17129,Fight Club,speech,JACK,male,1999,8.8,widows
17130,Fight Club,speech,JACK,male,1999,8.8,professionals
17130,Fight Club,speech,JACK,male,1999,8.8,walls
17131,Fight Club,speech,JACK,male,1999,8.8,solid
17131,Fight Club,speech,JACK,male,1999,8.8,concrete
17131,Fight Club,speech,JACK,male,1999,8.8,foot
17132,Fight Club,speech,JACK,male,1999,8.8,concrete
17133,Fight Club,speech,JACK,male,1999,8.8,door
17133,Fight Club,speech,JACK,male,1999,8.8,neighbor
17133,Fight Club,speech,JACK,male,1999,8.8,hearing
17133,Fight Club,speech,JACK,male,1999,8.8,aid
17134,Fight Club,speech,JACK,male,1999,8.8,watch
17134,Fight Club,speech,JACK,male,1999,8.8,game
17135,Fight Club,speech,JACK,male,1999,8.8,volume
17141,Fight Club,speech,JACK,male,1999,8.8,volcanic
17141,Fight Club,speech,JACK,male,1999,8.8,blast
17141,Fight Club,speech,JACK,male,1999,8.8,debris
17142,Fight Club,speech,JACK,male,1999,8.8,furniture
17143,Fight Club,speech,JACK,male,1999,8.8,personal
17143,Fight Club,speech,JACK,male,1999,8.8,effects
17143,Fight Club,speech,JACK,male,1999,8.8,blows
17143,Fight Club,speech,JACK,male,1999,8.8,floor
17144,Fight Club,speech,JACK,male,1999,8.8,ceiling
17144,Fight Club,speech,JACK,male,1999,8.8,windows
17144,Fight Club,speech,JACK,male,1999,8.8,sails
17144,Fight Club,speech,JACK,male,1999,8.8,flaming
17145,Fight Club,speech,JACK,male,1999,8.8,night
17157,Fight Club,speech,DOORMAN,male,1999,8.8,unit
17157,Fight Club,speech,DOORMAN,male,1999,8.8,police
17166,Fight Club,speech,JACK,male,1999,8.8,embarrassing
17168,Fight Club,speech,DOORMAN,male,1999,8.8,call
17175,Fight Club,speech,JACK,male,1999,8.8,police
17176,Fight Club,speech,JACK,male,1999,8.8,light
17177,Fight Club,speech,JACK,male,1999,8.8,letting
17177,Fight Club,speech,JACK,male,1999,8.8,bit
17178,Fight Club,speech,JACK,male,1999,8.8,gas
17182,Fight Club,speech,DOORMAN,male,1999,8.8,lots
17182,Fight Club,speech,DOORMAN,male,1999,8.8,people
17182,Fight Club,speech,DOORMAN,male,1999,8.8,impress
17183,Fight Club,speech,DOORMAN,male,1999,8.8,world
17183,Fight Club,speech,DOORMAN,male,1999,8.8,buy
17189,Fight Club,speech,JACK,male,1999,8.8,gas
17189,Fight Club,speech,JACK,male,1999,8.8,slowly
17189,Fight Club,speech,JACK,male,1999,8.8,filled
17190,Fight Club,speech,JACK,male,1999,8.8,condo
17190,Fight Club,speech,JACK,male,1999,8.8,seventeen
17190,Fight Club,speech,JACK,male,1999,8.8,hundred
17190,Fight Club,speech,JACK,male,1999,8.8,square
17190,Fight Club,speech,JACK,male,1999,8.8,feet
17191,Fight Club,speech,JACK,male,1999,8.8,ceilings
17191,Fight Club,speech,JACK,male,1999,8.8,days
17191,Fight Club,speech,JACK,male,1999,8.8,days
17197,Fight Club,speech,DOORMAN,male,1999,8.8,people
17197,Fight Club,speech,DOORMAN,male,1999,8.8,feel
17197,Fight Club,speech,DOORMAN,male,1999,8.8,trapped
17198,Fight Club,speech,DOORMAN,male,1999,8.8,desperate
17201,Fight Club,speech,JACK,male,1999,8.8,refrigerator's
17201,Fight Club,speech,JACK,male,1999,8.8,compressor
17202,Fight Club,speech,JACK,male,1999,8.8,clicked
17209,Fight Club,speech,DOORMAN,male,1999,8.8,lot
17213,Fight Club,speech,JACK,male,1999,8.8,called
17226,Fight Club,speech,JACK,male,1999,8.8,met
17227,Fight Club,speech,JACK,male,1999,8.8,plane
17227,Fight Club,speech,JACK,male,1999,8.8,briefcase
17228,Fight Club,speech,JACK,male,1999,8.8,clever
17228,Fight Club,speech,JACK,male,1999,8.8,guy
17232,Fight Club,speech,JACK,male,1999,8.8,called
17232,Fight Club,speech,JACK,male,1999,8.8,ago
17233,Fight Club,speech,JACK,male,1999,8.8,answer
17233,Fight Club,speech,JACK,male,1999,8.8,payphone
17235,Fight Club,speech,TYLER,male,1999,8.8,star
17235,Fight Club,speech,TYLER,male,1999,8.8,sixty
17235,Fight Club,speech,TYLER,male,1999,8.8,nined
17235,Fight Club,speech,TYLER,male,1999,8.8,pick
17236,Fight Club,speech,TYLER,male,1999,8.8,phone
17245,Fight Club,speech,JACK,male,1999,8.8,buy
17245,Fight Club,speech,JACK,male,1999,8.8,furniture
17246,Fight Club,speech,JACK,male,1999,8.8,sofa
17247,Fight Club,speech,JACK,male,1999,8.8,matter
17248,Fight Club,speech,JACK,male,1999,8.8,sofa
17248,Fight Club,speech,JACK,male,1999,8.8,issue
17249,Fight Club,speech,JACK,male,1999,8.8,handled
17249,Fight Club,speech,JACK,male,1999,8.8,set
17250,Fight Club,speech,JACK,male,1999,8.8,dishes
17250,Fight Club,speech,JACK,male,1999,8.8,dinette
17252,Fight Club,speech,TYLER,male,1999,8.8,fill
17252,Fight Club,speech,TYLER,male,1999,8.8,lives
17255,Fight Club,speech,JACK,male,1999,8.8,guess
17262,Fight Club,speech,TYLER,male,1999,8.8,worse
17262,Fight Club,speech,TYLER,male,1999,8.8,cut
17263,Fight Club,speech,TYLER,male,1999,8.8,penis
17263,Fight Club,speech,TYLER,male,1999,8.8,asleep
17264,Fight Club,speech,TYLER,male,1999,8.8,toss
17264,Fight Club,speech,TYLER,male,1999,8.8,window
17265,Fight Club,speech,TYLER,male,1999,8.8,moving
17265,Fight Club,speech,TYLER,male,1999,8.8,car
17269,Fight Club,speech,TYLER,male,1999,8.8,wrong
17270,Fight Club,speech,TYLER,male,1999,8.8,terrible
17270,Fight Club,speech,TYLER,male,1999,8.8,tragedy
17274,Fight Club,speech,TYLER,male,1999,8.8,lose
17274,Fight Club,speech,TYLER,male,1999,8.8,lot
17274,Fight Club,speech,TYLER,male,1999,8.8,nice
17275,Fight Club,speech,TYLER,male,1999,8.8,neat
17275,Fight Club,speech,TYLER,male,1999,8.8,trendy
17275,Fight Club,speech,TYLER,male,1999,8.8,paper
17276,Fight Club,speech,TYLER,male,1999,8.8,lamps
17276,Fight Club,speech,TYLER,male,1999,8.8,euro
17276,Fight Club,speech,TYLER,male,1999,8.8,trash
17276,Fight Club,speech,TYLER,male,1999,8.8,shelving
17276,Fight Club,speech,TYLER,male,1999,8.8,unit
17281,Fight Club,speech,TYLER,male,1999,8.8,delivered
17284,Fight Club,speech,JACK,male,1999,8.8,delivered
17284,Fight Club,speech,JACK,male,1999,8.8,swedish
17284,Fight Club,speech,JACK,male,1999,8.8,furniture
17286,Fight Club,speech,TYLER,male,1999,8.8,delivered
17286,Fight Club,speech,TYLER,male,1999,8.8,armchairs
17286,Fight Club,speech,TYLER,male,1999,8.8,obscure
17287,Fight Club,speech,TYLER,male,1999,8.8,green
17287,Fight Club,speech,TYLER,male,1999,8.8,stripe
17287,Fight Club,speech,TYLER,male,1999,8.8,patterns
17289,Fight Club,speech,JACK,male,1999,8.8,delivered
17289,Fight Club,speech,JACK,male,1999,8.8,martha
17289,Fight Club,speech,JACK,male,1999,8.8,stewart
17291,Fight Club,speech,TYLER,male,1999,8.8,delivered
17291,Fight Club,speech,TYLER,male,1999,8.8,bullshit
17291,Fight Club,speech,TYLER,male,1999,8.8,colors
17292,Fight Club,speech,TYLER,male,1999,8.8,cobalt
17292,Fight Club,speech,TYLER,male,1999,8.8,ebony
17292,Fight Club,speech,TYLER,male,1999,8.8,fuchsia
17295,Fight Club,speech,JACK,male,1999,8.8,insurance'll
17295,Fight Club,speech,JACK,male,1999,8.8,cover
17297,Fight Club,speech,TYLER,male,1999,8.8,start
17298,Fight Club,speech,TYLER,male,1999,8.8,list
17300,Fight Club,speech,JACK,male,1999,8.8,list
17302,Fight Club,speech,TYLER,male,1999,8.8,buy
17303,Fight Club,speech,TYLER,male,1999,8.8,exact
17303,Fight Club,speech,TYLER,male,1999,8.8,stuff
17304,Fight Club,speech,TYLER,male,1999,8.8,list
17304,Fight Club,speech,TYLER,male,1999,8.8,list
17308,Fight Club,speech,TYLER,male,1999,8.8,time
17308,Fight Club,speech,TYLER,male,1999,8.8,widescreen
17308,Fight Club,speech,TYLER,male,1999,8.8,tv
17309,Fight Club,speech,TYLER,male,1999,8.8,occupied
17309,Fight Club,speech,TYLER,male,1999,8.8,weeks
17311,Fight Club,speech,JACK,male,1999,8.8,file
17311,Fight Club,speech,JACK,male,1999,8.8,claim
17314,Fight Club,speech,TYLER,male,1999,8.8,owning
17321,Fight Club,speech,JACK,male,1999,8.8,god
17321,Fight Club,speech,JACK,male,1999,8.8,late
17322,Fight Club,speech,JACK,male,1999,8.8,hotel
17324,Fight Club,speech,TYLER,male,1999,8.8,hotel
17328,Fight Club,speech,TYLER,male,1999,8.8,called
17329,Fight Club,speech,TYLER,male,1999,8.8,drink
17330,Fight Club,speech,TYLER,male,1999,8.8,hotel
17332,Fight Club,speech,JACK,male,1999,8.8,follow
17334,Fight Club,speech,TYLER,male,1999,8.8,pitcher
17334,Fight Club,speech,TYLER,male,1999,8.8,beer
17337,Fight Club,speech,JACK,male,1999,8.8,huh
17339,Fight Club,speech,TYLER,male,1999,8.8,called
17340,Fight Club,speech,TYLER,male,1999,8.8,stay
17344,Fight Club,speech,TYLER,male,1999,8.8,cut
17345,Fight Club,speech,TYLER,male,1999,8.8,stay
17351,Fight Club,speech,JACK,male,1999,8.8,stay
17358,Fight Club,speech,TYLER,male,1999,8.8,favor
17362,Fight Club,speech,TYLER,male,1999,8.8,hit
17362,Fight Club,speech,TYLER,male,1999,8.8,hard
17367,Fight Club,speech,TYLER,male,1999,8.8,hit
17367,Fight Club,speech,TYLER,male,1999,8.8,hard
17371,Fight Club,speech,JACK,male,1999,8.8,bit
17372,Fight Club,speech,JACK,male,1999,8.8,durden
17380,Fight Club,speech,JACK,male,1999,8.8,night
17380,Fight Club,speech,JACK,male,1999,8.8,person
17382,Fight Club,speech,JACK,male,1999,8.8,movie
17382,Fight Club,speech,JACK,male,1999,8.8,reel
17383,Fight Club,speech,JACK,male,1999,8.8,theaters
17384,Fight Club,speech,JACK,male,1999,8.8,projectors
17385,Fight Club,speech,JACK,male,1999,8.8,change
17385,Fight Club,speech,JACK,male,1999,8.8,projectors
17385,Fight Club,speech,JACK,male,1999,8.8,exact
17386,Fight Club,speech,JACK,male,1999,8.8,reel
17387,Fight Club,speech,JACK,male,1999,8.8,reel
17387,Fight Club,speech,JACK,male,1999,8.8,begins
17388,Fight Club,speech,JACK,male,1999,8.8,dots
17389,Fight Club,speech,JACK,male,1999,8.8,upper
17389,Fight Club,speech,JACK,male,1999,8.8,hand
17389,Fight Club,speech,JACK,male,1999,8.8,corner
17393,Fight Club,speech,TYLER,male,1999,8.8,called
17393,Fight Club,speech,TYLER,male,1999,8.8,cigarette
17393,Fight Club,speech,TYLER,male,1999,8.8,burns
17395,Fight Club,speech,JACK,male,1999,8.8,called
17395,Fight Club,speech,JACK,male,1999,8.8,changeover
17396,Fight Club,speech,JACK,male,1999,8.8,movie
17397,Fight Club,speech,JACK,male,1999,8.8,audience
17397,Fight Club,speech,JACK,male,1999,8.8,idea
17399,Fight Club,speech,TYLER,male,1999,8.8,shitty
17399,Fight Club,speech,TYLER,male,1999,8.8,job
17401,Fight Club,speech,JACK,male,1999,8.8,affords
17402,Fight Club,speech,JACK,male,1999,8.8,opportunities
17404,Fight Club,speech,TYLER,male,1999,8.8,splicing
17404,Fight Club,speech,TYLER,male,1999,8.8,single
17404,Fight Club,speech,TYLER,male,1999,8.8,frames
17405,Fight Club,speech,TYLER,male,1999,8.8,adult
17405,Fight Club,speech,TYLER,male,1999,8.8,movies
17405,Fight Club,speech,TYLER,male,1999,8.8,family
17405,Fight Club,speech,TYLER,male,1999,8.8,films
17407,Fight Club,speech,JACK,male,1999,8.8,reel
17408,Fight Club,speech,JACK,male,1999,8.8,courageous
17408,Fight Club,speech,JACK,male,1999,8.8,dog
17408,Fight Club,speech,JACK,male,1999,8.8,snooty
17408,Fight Club,speech,JACK,male,1999,8.8,cag
17409,Fight Club,speech,JACK,male,1999,8.8,celebrity
17409,Fight Club,speech,JACK,male,1999,8.8,eat
17410,Fight Club,speech,JACK,male,1999,8.8,garbage
17410,Fight Club,speech,JACK,male,1999,8.8,flash
17411,Fight Club,speech,JACK,male,1999,8.8,tyler's
17411,Fight Club,speech,JACK,male,1999,8.8,contribution
17419,Fight Club,speech,TYLER,male,1999,8.8,forty
17419,Fight Club,speech,TYLER,male,1999,8.8,eighth
17425,Fight Club,speech,TYLER,male,1999,8.8,nice
17427,Fight Club,speech,JACK,male,1999,8.8,hummingbird
17427,Fight Club,speech,JACK,male,1999,8.8,caught
17433,Fight Club,speech,JACK,male,1999,8.8,banquet
17434,Fight Club,speech,JACK,male,1999,8.8,luxurious
17434,Fight Club,speech,JACK,male,1999,8.8,pressman
17434,Fight Club,speech,JACK,male,1999,8.8,hotel
17441,Fight Club,speech,JACK,male,1999,8.8,guerrilla
17441,Fight Club,speech,JACK,male,1999,8.8,terrorist
17442,Fight Club,speech,JACK,male,1999,8.8,food
17442,Fight Club,speech,JACK,male,1999,8.8,service
17442,Fight Club,speech,JACK,male,1999,8.8,industry
17444,Fight Club,speech,TYLER,male,1999,8.8,watch
17444,Fight Club,speech,TYLER,male,1999,8.8,watch
17449,Fight Club,speech,JACK,male,1999,8.8,farted
17449,Fight Club,speech,JACK,male,1999,8.8,meringue
17449,Fight Club,speech,JACK,male,1999,8.8,sneezed
17450,Fight Club,speech,JACK,male,1999,8.8,braised
17450,Fight Club,speech,JACK,male,1999,8.8,endive
17450,Fight Club,speech,JACK,male,1999,8.8,creme
17451,Fight Club,speech,JACK,male,1999,8.8,mushroom
17451,Fight Club,speech,JACK,male,1999,8.8,soup
17453,Fight Club,speech,TYLER,male,1999,8.8,ahead
17455,Fight Club,speech,JACK,male,1999,8.8,idea
17462,Fight Club,speech,TYLER,male,1999,8.8,hit
17466,Fight Club,speech,TYLER,male,1999,8.8,die
17467,Fight Club,speech,TYLER,male,1999,8.8,scars
17469,Fight Club,speech,TYLER,male,1999,8.8,fight
17470,Fight Club,speech,TYLER,male,1999,8.8,person
17475,Fight Club,speech,TYLER,male,1999,8.8,letting
17478,Fight Club,speech,JACK,male,1999,8.8,crazy
17480,Fight Club,speech,TYLER,male,1999,8.8,alright
17480,Fight Club,speech,TYLER,male,1999,8.8,crazy
17480,Fight Club,speech,TYLER,male,1999,8.8,rip
17484,Fight Club,speech,TYLER,male,1999,8.8,surprise
17488,Fight Club,speech,JACK,male,1999,8.8,count
17490,Fight Club,speech,TYLER,male,1999,8.8,hell
17490,Fight Club,speech,TYLER,male,1999,8.8,counted
17494,Fight Club,speech,TYLER,male,1999,8.8,feel
17496,Fight Club,speech,JACK,male,1999,8.8,strange
17498,Fight Club,speech,TYLER,male,1999,8.8,strange
17502,Fight Club,speech,TYLER,male,1999,8.8,crossed
17502,Fight Club,speech,TYLER,male,1999,8.8,threshold
17503,Fight Club,speech,TYLER,male,1999,8.8,call
17505,Fight Club,speech,JACK,male,1999,8.8,call
17507,Fight Club,speech,TYLER,male,1999,8.8,fight
17509,Fight Club,speech,JACK,male,1999,8.8,fight
17511,Fight Club,speech,TYLER,male,1999,8.8,fight
17511,Fight Club,speech,TYLER,male,1999,8.8,pussy
17521,Fight Club,speech,TYLER,male,1999,8.8,fight
17523,Fight Club,speech,TYLER,male,1999,8.8,fight
17532,Fight Club,speech,JACK,male,1999,8.8,fight
17534,Fight Club,speech,TYLER,male,1999,8.8,dad
17534,Fight Club,speech,TYLER,male,1999,8.8,question
17539,Fight Club,speech,JACK,male,1999,8.8,dad
17540,Fight Club,speech,JACK,male,1999,8.8,till
17541,Fight Club,speech,JACK,male,1999,8.8,married
17541,Fight Club,speech,JACK,male,1999,8.8,kids
17543,Fight Club,speech,JACK,male,1999,8.8,city
17543,Fight Club,speech,JACK,male,1999,8.8,family
17545,Fight Club,speech,TYLER,male,1999,8.8,setting
17545,Fight Club,speech,TYLER,male,1999,8.8,franchises
17546,Fight Club,speech,TYLER,male,1999,8.8,college
17551,Fight Club,speech,TYLER,male,1999,8.8,graduated
17551,Fight Club,speech,TYLER,male,1999,8.8,called
17552,Fight Club,speech,TYLER,male,1999,8.8,distance
17553,Fight Club,speech,TYLER,male,1999,8.8,job
17554,Fight Club,speech,TYLER,male,1999,8.8,twenty
17554,Fight Club,speech,TYLER,male,1999,8.8,called
17556,Fight Club,speech,TYLER,male,1999,8.8,married
17560,Fight Club,speech,TYLER,male,1999,8.8,generation
17560,Fight Club,speech,TYLER,male,1999,8.8,raised
17560,Fight Club,speech,TYLER,male,1999,8.8,women
17561,Fight Club,speech,TYLER,male,1999,8.8,wondering
17562,Fight Club,speech,TYLER,male,1999,8.8,answer
17573,Fight Club,speech,JACK,male,1999,8.8,car
17575,Fight Club,speech,TYLER,male,1999,8.8,car
17577,Fight Club,speech,JACK,male,1999,8.8,found
17578,Fight Club,speech,JACK,male,1999,8.8,house
17578,Fight Club,speech,JACK,male,1999,8.8,half
17583,Fight Club,speech,JACK,male,1999,8.8,looked
17583,Fight Club,speech,JACK,male,1999,8.8,waiting
17584,Fight Club,speech,JACK,male,1999,8.8,torn
17584,Fight Club,speech,JACK,male,1999,8.8,windows
17585,Fight Club,speech,JACK,male,1999,8.8,boarded
17589,Fight Club,speech,JACK,male,1999,8.8,doors
17589,Fight Club,speech,JACK,male,1999,8.8,locked
17589,Fight Club,speech,JACK,male,1999,8.8,stairs
17590,Fight Club,speech,JACK,male,1999,8.8,ready
17590,Fight Club,speech,JACK,male,1999,8.8,collapse
17591,Fight Club,speech,JACK,male,1999,8.8,owned
17592,Fight Club,speech,JACK,male,1999,8.8,squatting
17597,Fight Club,speech,JACK,male,1999,8.8,surprised
17602,Fight Club,speech,JACK,male,1999,8.8,rusty
17602,Fight Club,speech,JACK,male,1999,8.8,plumbing
17603,Fight Club,speech,JACK,male,1999,8.8,leaked
17603,Fight Club,speech,JACK,male,1999,8.8,light
17603,Fight Club,speech,JACK,male,1999,8.8,meant
17604,Fight Club,speech,JACK,male,1999,8.8,light
17604,Fight Club,speech,JACK,male,1999,8.8,house
17614,Fight Club,speech,JACK,male,1999,8.8,neighbors
17615,Fight Club,speech,JACK,male,1999,8.8,warehouses
17615,Fight Club,speech,JACK,male,1999,8.8,paper
17615,Fight Club,speech,JACK,male,1999,8.8,mill
17616,Fight Club,speech,JACK,male,1999,8.8,fart
17616,Fight Club,speech,JACK,male,1999,8.8,smell
17616,Fight Club,speech,JACK,male,1999,8.8,steam
17616,Fight Club,speech,JACK,male,1999,8.8,hamster
17616,Fight Club,speech,JACK,male,1999,8.8,cage
17617,Fight Club,speech,JACK,male,1999,8.8,smell
17617,Fight Club,speech,JACK,male,1999,8.8,wood
17617,Fight Club,speech,JACK,male,1999,8.8,chips
17622,Fight Club,speech,JACK,male,1999,8.8,night
17623,Fight Club,speech,JACK,male,1999,8.8,half
17623,Fight Club,speech,JACK,male,1999,8.8,mile
17623,Fight Club,speech,JACK,male,1999,8.8,direction
17632,Fight Club,speech,JACK,male,1999,8.8,rained
17632,Fight Club,speech,JACK,male,1999,8.8,kill
17633,Fight Club,speech,JACK,male,1999,8.8,power
17634,Fight Club,speech,JACK,male,1999,8.8,month
17634,Fight Club,speech,JACK,male,1999,8.8,care
17634,Fight Club,speech,JACK,male,1999,8.8,tv
17635,Fight Club,speech,JACK,male,1999,8.8,mind
17635,Fight Club,speech,JACK,male,1999,8.8,warm
17635,Fight Club,speech,JACK,male,1999,8.8,stale
17636,Fight Club,speech,JACK,male,1999,8.8,refrigerator
17642,Fight Club,speech,JACK,male,1999,8.8,previous
17642,Fight Club,speech,JACK,male,1999,8.8,occupant
17642,Fight Club,speech,JACK,male,1999,8.8,bit
17643,Fight Club,speech,JACK,male,1999,8.8,shut
17646,Fight Club,speech,TYLER,male,1999,8.8,hum
17650,Fight Club,speech,TYLER,male,1999,8.8,riot
17650,Fight Club,speech,TYLER,male,1999,8.8,control
17650,Fight Club,speech,TYLER,male,1999,8.8,grenade
17652,Fight Club,speech,TYLER,male,1999,8.8,successful
17652,Fight Club,speech,TYLER,male,1999,8.8,combination
17653,Fight Club,speech,TYLER,male,1999,8.8,concussive
17653,Fight Club,speech,TYLER,male,1999,8.8,3000
17653,Fight Club,speech,TYLER,male,1999,8.8,foot
17653,Fight Club,speech,TYLER,male,1999,8.8,candle
17653,Fight Club,speech,TYLER,male,1999,8.8,flash
17654,Fight Club,speech,TYLER,male,1999,8.8,blasts
17654,Fight Club,speech,TYLER,male,1999,8.8,simultaneous
17654,Fight Club,speech,TYLER,male,1999,8.8,velocity
17655,Fight Club,speech,TYLER,male,1999,8.8,disbursement
17655,Fight Club,speech,TYLER,male,1999,8.8,blah
17655,Fight Club,speech,TYLER,male,1999,8.8,blah
17655,Fight Club,speech,TYLER,male,1999,8.8,blah
17659,Fight Club,speech,JACK,male,1999,8.8,joe's
17659,Fight Club,speech,JACK,male,1999,8.8,lungs
17659,Fight Club,speech,JACK,male,1999,8.8,written
17660,Fight Club,speech,JACK,male,1999,8.8,person
17660,Fight Club,speech,JACK,male,1999,8.8,joe
17661,Fight Club,speech,JACK,male,1999,8.8,oxygen
17661,Fight Club,speech,JACK,male,1999,8.8,feed
17662,Fight Club,speech,JACK,male,1999,8.8,blood
17662,Fight Club,speech,JACK,male,1999,8.8,cells
17663,Fight Club,speech,JACK,male,1999,8.8,series
17663,Fight Club,speech,JACK,male,1999,8.8,joe's
17663,Fight Club,speech,JACK,male,1999,8.8,prostate
17665,Fight Club,speech,TYLER,male,1999,8.8,cancer
17665,Fight Club,speech,TYLER,male,1999,8.8,kill
17665,Fight Club,speech,TYLER,male,1999,8.8,joe
17669,Fight Club,speech,JACK,male,1999,8.8,reading
17671,Fight Club,speech,TYLER,male,1999,8.8,fortune
17671,Fight Club,speech,TYLER,male,1999,8.8,business
17671,Fight Club,speech,TYLER,male,1999,8.8,week
17672,Fight Club,speech,TYLER,male,1999,8.8,republic
17680,Fight Club,speech,JACK,male,1999,8.8,haggling
17681,Fight Club,speech,JACK,male,1999,8.8,insurance
17681,Fight Club,speech,JACK,male,1999,8.8,company
17682,Fight Club,speech,JACK,male,1999,8.8,condo
17688,Fight Club,speech,JACK,male,1999,8.8,upset
17689,Fight Club,speech,JACK,male,1999,8.8,nice
17689,Fight Club,speech,JACK,male,1999,8.8,neat
17689,Fight Club,speech,JACK,male,1999,8.8,flaming
17698,Fight Club,speech,JACK,male,1999,8.8,week
17698,Fight Club,speech,JACK,male,1999,8.8,ozzie
17699,Fight Club,speech,JACK,male,1999,8.8,harriet
17702,Fight Club,speech,JACK,male,1999,8.8,wednesday
17702,Fight Club,speech,JACK,male,1999,8.8,night
17702,Fight Club,speech,JACK,male,1999,8.8,wednesday
17703,Fight Club,speech,JACK,male,1999,8.8,night
17708,Fight Club,speech,JACK,male,1999,8.8,finding
17709,Fight Club,speech,JACK,male,1999,8.8,finding
17715,Fight Club,speech,JACK,male,1999,8.8,thursday
17715,Fight Club,speech,JACK,male,1999,8.8,mornings
17716,Fight Club,speech,JACK,male,1999,8.8,week
17720,Fight Club,speech,WALTER,male,1999,8.8,basic
17720,Fight Club,speech,WALTER,male,1999,8.8,premise
17720,Fight Club,speech,WALTER,male,1999,8.8,cyber
17720,Fight Club,speech,WALTER,male,1999,8.8,netting
17721,Fight Club,speech,WALTER,male,1999,8.8,office
17722,Fight Club,speech,WALTER,male,1999,8.8,efficient
17724,Fight Club,speech,BOSS,male,1999,8.8,icon
17724,Fight Club,speech,BOSS,male,1999,8.8,cornflower
17724,Fight Club,speech,BOSS,male,1999,8.8,blue
17726,Fight Club,speech,WALTER,male,1999,8.8,absolutely
17729,Fight Club,speech,JACK,male,1999,8.8,microsoft
17729,Fight Club,speech,JACK,male,1999,8.8,account
17729,Fight Club,speech,JACK,male,1999,8.8,exec
17730,Fight Club,speech,JACK,male,1999,8.8,smooth
17730,Fight Club,speech,JACK,male,1999,8.8,soft
17730,Fight Club,speech,JACK,male,1999,8.8,hands
17731,Fight Club,speech,JACK,male,1999,8.8,thinking
17731,Fight Club,speech,JACK,male,1999,8.8,free
17732,Fight Club,speech,JACK,male,1999,8.8,range
17732,Fight Club,speech,JACK,male,1999,8.8,potluck
17733,Fight Club,speech,JACK,male,1999,8.8,weekend
17733,Fight Club,speech,JACK,male,1999,8.8,church
17733,Fight Club,speech,JACK,male,1999,8.8,car
17733,Fight Club,speech,JACK,male,1999,8.8,wash
17734,Fight Club,speech,JACK,male,1999,8.8,fund
17734,Fight Club,speech,JACK,male,1999,8.8,raiser
17742,Fight Club,speech,JACK,male,1999,8.8,swallow
17742,Fight Club,speech,JACK,male,1999,8.8,pint
17742,Fight Club,speech,JACK,male,1999,8.8,blood
17743,Fight Club,speech,JACK,male,1999,8.8,sick
17745,Fight Club,speech,WALTER,male,1999,8.8,jesus
17745,Fight Club,speech,WALTER,male,1999,8.8,hate
17745,Fight Club,speech,WALTER,male,1999,8.8,happened
17746,Fight Club,speech,WALTER,male,1999,8.8,guy
17749,Fight Club,speech,JACK,male,1999,8.8,screw
